entity_text,entity_label,normalized_entity,source_url,sentence
10 October 2024,DATE,10 October 2024,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Hamilton, Tom (10 October 2024)."
10 September 1963,DATE,10 September 1963,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),10 September 1963.
10 September 2011,DATE,10 September 2011,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Newbery, Piers (10 September 2011)."
10 September 2011,DATE,10 September 2011,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Mitchell, Kevin (10 September 2011)."
10 September 2012,DATE,10 September 2012,https://en.wikipedia.org/wiki/French_Open,Archived from the original on 10 September 2012.
10 September 2012,DATE,10 September 2012,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),Archived from the original on 10 September 2012.
10 September 2012,DATE,10 September 2012,https://en.wikipedia.org/wiki/Novak_Djokovic,Retrieved 10 September 2012.
10 September 2013,DATE,10 September 2013,https://en.wikipedia.org/wiki/Novak_Djokovic,Archived from the original on 10 September 2013.
10 September 2013,DATE,10 September 2013,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Newbery, Piers (10 September 2013)."
10 September 2013,DATE,10 September 2013,https://en.wikipedia.org/wiki/Rafael_Nadal,10 September 2013.
10 September 2013,DATE,10 September 2013,https://en.wikipedia.org/wiki/Wimbledon_Championships,Archived from the original on 10 September 2013.
10 September 2014,DATE,10 September 2014,https://en.wikipedia.org/wiki/Novak_Djokovic,Retrieved 10 September 2014.
10 September 2015,DATE,10 September 2015,https://en.wikipedia.org/wiki/Novak_Djokovic,Archived from the original on 10 September 2015.
10 September 2017,DATE,10 September 2017,https://en.wikipedia.org/wiki/Rafael_Nadal,10 September 2017.
10 September 2017,DATE,10 September 2017,https://en.wikipedia.org/wiki/Rafael_Nadal,Retrieved 10 September 2017.
10 September 2019,DATE,10 September 2019,https://en.wikipedia.org/wiki/Novak_Djokovic,Retrieved 10 September 2019.
10 September 2019,DATE,10 September 2019,https://en.wikipedia.org/wiki/Rafael_Nadal,the original on 10 September 2019
10 September 2019,DATE,10 September 2019,https://en.wikipedia.org/wiki/Rafael_Nadal,Retrieved 10 September 2019.
10 September 2021,DATE,10 September 2021,https://en.wikipedia.org/wiki/Wimbledon_Championships,Archived from the original on 10 September 2021.
10 September 2022,DATE,10 September 2022,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- Graham, Bryan Armen (10 September 2022)."
10 September 2023,DATE,10 September 2023,https://en.wikipedia.org/wiki/Novak_Djokovic,BBC Sport. 10 September 2023.
10 September 2023,DATE,10 September 2023,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Fendrich, Howard (10 September 2023)."
10 September 2023,DATE,10 September 2023,https://en.wikipedia.org/wiki/Novak_Djokovic,10 September 2023.
10 Years And Counting,DATE,10 Years And Counting,https://en.wikipedia.org/wiki/Rafael_Nadal,"- ""Rafael Nadal vs. Roger Federer: 10 Years And Counting""."
10 consecutive years,DATE,10 consecutive years,https://en.wikipedia.org/wiki/Rafael_Nadal,"Nadal won major singles titles in 10 consecutive years from 2005 to 2014, and again in a four-year span from 2017 to 2020."
10 months,DATE,10 months,https://en.wikipedia.org/wiki/Novak_Djokovic,"Following an early loss at Barcelona to Martin Kližan, he showed improvement at the Madrid Open by beating Kei Nishikori—his first top 20 win in 10 months—but lost to Kyle Edmund in the second round.[201][202]"
10 to 21,DATE,10 to 21,https://en.wikipedia.org/wiki/Rafael_Nadal,"When Nadal was aged 10 to 21, the extended Nadal family shared a fi"
10 years,DATE,10 years,https://en.wikipedia.org/wiki/French_Open,"In June 2024, it was reported that the U.S. rights had been acquired by TNT Sports beginning in 2025, as part of a deal worth $650 million over 10 years with Warner Bros. Discovery, and a renewal of its pan-European rights with Eurosport.[60][61]"
10-year,DATE,10-year,https://en.wikipedia.org/wiki/Australian_Open,"- ""10-year redevelopment of Melbourne Park complete""."
10-year,DATE,10-year,https://en.wikipedia.org/wiki/French_Open,"""French Open, TNT Sports agree to 10-year, $650 million deal""."
10-year,DATE,10-year,https://en.wikipedia.org/wiki/Rafael_Nadal,This early exit ended Nadal's record 10-year streak of winning at least one Grand Slam.
"10/10/2024""",DATE,"10/10/2024""",https://en.wikipedia.org/wiki/Rafael_Nadal,"""Rafael Nadal to retire from professional tennis – DW – 10/10/2024""."
100 years,DATE,100 years,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),100 years of Wimbledon.
100 years,DATE,100 years,https://en.wikipedia.org/wiki/Wimbledon_Championships,100 years of Wimbledon.
11 April 2011,DATE,11 April 2011,https://en.wikipedia.org/wiki/Novak_Djokovic,11 April 2011.
11 April 2013,DATE,11 April 2013,https://en.wikipedia.org/wiki/Rafael_Nadal,Retrieved 11 April 2013.
11 April 2018,DATE,11 April 2018,https://en.wikipedia.org/wiki/Novak_Djokovic,Retrieved 11 April 2018.
11 April 2018,DATE,11 April 2018,https://en.wikipedia.org/wiki/Rafael_Nadal,Retrieved 11 April 2018.
11 April 2019,DATE,11 April 2019,https://en.wikipedia.org/wiki/Novak_Djokovic,- Tim Newcomb (11 April 2019).
11 April 2020,DATE,11 April 2020,https://en.wikipedia.org/wiki/Rafael_Nadal,11 April 2020.
11 April 2022,DATE,11 April 2022,https://en.wikipedia.org/wiki/2022_French_Open_%E2%80%93_Men%27s_singles,"- † Roger Federer (43) → replaced by Peter Gojowczyk (101) - † Kei Nishikori (56) → replaced by Attila Balázs (101 PR) - ‡ Nick Kyrgios (77) → replaced by Quentin Halys (102) - ‡ Jérémy Chardy (88 PR) → replaced by Pablo Cuevas (103) - ‡ Matteo Berrettini (6) → replaced by Jaume Munar (105) - ‡ Dominik Koepfer (64) → replaced by Taro Daniel (106) - ‡ Andy Murray (85) → replaced by Steve Johnson (107)[i] - @ Gaël Monfils (21) → replaced by Juan Ignacio Londero (LL) - @ Jan-Lennard Struff (60) → replaced by Pedro Cachín (LL) - @ Roberto Bautista Agut (18) → replaced by Franco Agamenone (LL) - § Alejandro Tabilo (97) → replaced by Alessandro Giannessi (LL) Rank date: 11 April 2022 Sources:[27][28] † – not included on entry list ‡ – withdrew from entry list before qualifying began @ – withdrew from entry list after qualifying began § – withdrew from main draw - Last direct acceptance - Abulleil, Reem (5 June 2022)."
11 April 2022,DATE,11 April 2022,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Novak Djokovic insists he is not an anti-vaxxer but his refusal to get the jab will do immeasurable damage to his legacy ABC News, 16 February 2022 Former World No. 1 labels Novak Djokovic 'king of stupidity' ahead of tennis return, Fox Sport 11 April 2022 Jenkins, Sally (17 January 2022)."
11 April 2025,DATE,11 April 2025,https://en.wikipedia.org/wiki/Carlos_Alcaraz,11 April 2025.
11 August 2007,DATE,11 August 2007,https://en.wikipedia.org/wiki/Rafael_Nadal,Archived from the original on 11 August 2007.
11 August 2011,DATE,11 August 2011,https://en.wikipedia.org/wiki/Australian_Open,Archived from the original on 11 August 2011.
11 August 2011,DATE,11 August 2011,https://en.wikipedia.org/wiki/Wimbledon_Championships,Archived from the original on 11 August 2011.
11 August 2013,DATE,11 August 2013,https://en.wikipedia.org/wiki/Rafael_Nadal,- Canada (11 August 2013).
11 August 2016,DATE,11 August 2016,https://en.wikipedia.org/wiki/Rafael_Nadal,Retrieved 11 August 2016.
11 August 2019,DATE,11 August 2019,https://en.wikipedia.org/wiki/Rafael_Nadal,11 August 2019.
11 August 2021,DATE,11 August 2021,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),Archived from the original on 11 August 2021.
11 August 2021,DATE,11 August 2021,https://en.wikipedia.org/wiki/Rafael_Nadal,Archived from the original on 11 August 2021.
11 August 2021,DATE,11 August 2021,https://en.wikipedia.org/wiki/Rafael_Nadal,Retrieved 11 August 2021.
11 August 2025,DATE,11 August 2025,https://en.wikipedia.org/wiki/Australian_Open,Retrieved 11 August 2025.
11 August 2025,DATE,11 August 2025,https://en.wikipedia.org/wiki/Carlos_Alcaraz,Retrieved 11 August 2025.
11 December 1983,DATE,11 December 1983,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),11 December 1983.
11 December 2010,DATE,11 December 2010,https://en.wikipedia.org/wiki/Rafael_Nadal,Retrieved 11 December 2010.
11 December 2014,DATE,11 December 2014,https://en.wikipedia.org/wiki/Wimbledon_Championships,Retrieved 11 December 2014.
11 December 2018,DATE,11 December 2018,https://en.wikipedia.org/wiki/Australian_Open,Archived from the original on 11 December 2018.
11 December 2024,DATE,11 December 2024,https://en.wikipedia.org/wiki/Carlos_Alcaraz,Retrieved 11 December 2024.
11 December 2024,DATE,11 December 2024,https://en.wikipedia.org/wiki/Carlos_Alcaraz,trieved 11 December 2024.
11 February 2009,DATE,11 February 2009,https://en.wikipedia.org/wiki/Rafael_Nadal,Retrieved 11 February 2009.
11 February 2012,DATE,11 February 2012,https://en.wikipedia.org/wiki/French_Open,Archived from the original on 11 February 2012.
11 February 2021,DATE,11 February 2021,https://en.wikipedia.org/wiki/Rafael_Nadal,Archived from the original on 11 February 2021.
11 February 2022,DATE,11 February 2022,https://en.wikipedia.org/wiki/Rafael_Nadal,11 February 2022.
11 February 2025,DATE,11 February 2025,https://en.wikipedia.org/wiki/Novak_Djokovic,Retrieved 11 February 2025.
11 January 2007,DATE,11 January 2007,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"- Williams, Daniel (11 January 2007)."
11 January 2018,DATE,11 January 2018,https://en.wikipedia.org/wiki/Novak_Djokovic,11 January 2018.
11 January 2022,DATE,11 January 2022,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),Archived from the original on 11 January 2022.
11 January 2022,DATE,11 January 2022,https://en.wikipedia.org/wiki/Wimbledon_Championships,Archived from the original on 11 January 2022.
11 January 2025,DATE,11 January 2025,https://en.wikipedia.org/wiki/Carlos_Alcaraz,11 January 2025.
11 January 2025,DATE,11 January 2025,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),Archived from the original on 11 January 2025.
11 July 2014,DATE,11 July 2014,https://en.wikipedia.org/wiki/Novak_Djokovic,Archived from the original on 11 July 2014.
11 July 2021,DATE,11 July 2021,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),Retrieved 11 July 2021.
11 July 2021,DATE,11 July 2021,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),11 July 2021.
11 July 2021,DATE,11 July 2021,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Bhagavatula, Manoj (11 July 2021)."
11 July 2021,DATE,11 July 2021,https://en.wikipedia.org/wiki/Novak_Djokovic,Retrieved 11 July 2021.
11 July 2021,DATE,11 July 2021,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Sportstar, Team (11 July 2021)."
11 July 2021,DATE,11 July 2021,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Ashtakoula, Sagar (11 July 2021)."
11 July 2022,DATE,11 July 2022,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Trollope, Matt (11 July 2022)."
11 July 2024,DATE,11 July 2024,https://en.wikipedia.org/wiki/Novak_Djokovic,11 July 2024.
11 July 2025,DATE,11 July 2025,https://en.wikipedia.org/wiki/Novak_Djokovic,11 July 2025.
11 June 2010,DATE,11 June 2010,https://en.wikipedia.org/wiki/Rafael_Nadal,11 June 2010.
11 June 2012,DATE,11 June 2012,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Davis, Toby (11 June 2012)."
11 June 2012,DATE,11 June 2012,https://en.wikipedia.org/wiki/Rafael_Nadal,Retrieved 11 June 2012.
11 June 2012,DATE,11 June 2012,https://en.wikipedia.org/wiki/Rafael_Nadal,11 June 2012.
11 June 2012,DATE,11 June 2012,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Henson, Mike (11 June 2012)."
11 June 2012,DATE,11 June 2012,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Bishop, Greg (11 June 2012)."
11 June 2013,DATE,11 June 2013,https://en.wikipedia.org/wiki/Rafael_Nadal,Retrieved 11 June 2013.
11 June 2013,DATE,11 June 2013,https://en.wikipedia.org/wiki/Rafael_Nadal,Archived from the original on 11 June 2013.
11 June 2013,DATE,11 June 2013,https://en.wikipedia.org/wiki/Rafael_Nadal,11 June 2013.
11 June 2015,DATE,11 June 2015,https://en.wikipedia.org/wiki/French_Open,Retrieved 11 June 2015.
11 June 2015,DATE,11 June 2015,https://en.wikipedia.org/wiki/Wimbledon_Championships,Archived from the original on 11 June 2015.
11 June 2016,DATE,11 June 2016,https://en.wikipedia.org/wiki/Novak_Djokovic,Retrieved 11 June 2016.
11 June 2017,DATE,11 June 2017,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Gray, James (11 June 2017)."
11 June 2017,DATE,11 June 2017,https://en.wikipedia.org/wiki/Rafael_Nadal,Retrieved 11 June 2017.
11 June 2019,DATE,11 June 2019,https://en.wikipedia.org/wiki/Wimbledon_Championships,11 June 2019.
11 June 2021,DATE,11 June 2021,https://en.wikipedia.org/wiki/French_Open,Archived from the original on 11 June 2021.
11 June 2021,DATE,11 June 2021,https://en.wikipedia.org/wiki/French_Open,Retrieved 11 June 2021.
11 June 2021,DATE,11 June 2021,https://en.wikipedia.org/wiki/French_Open,11 June 2021.
11 June 2021,DATE,11 June 2021,https://en.wikipedia.org/wiki/Novak_Djokovic,11 June 2021.
11 June 2021,DATE,11 June 2021,https://en.wikipedia.org/wiki/Rafael_Nadal,11 June 2021.
11 June 2022,DATE,11 June 2022,https://en.wikipedia.org/wiki/Carlos_Alcaraz,Archived from the original on 11 June 2022.
11 June 2023,DATE,11 June 2023,https://en.wikipedia.org/wiki/Novak_Djokovic,Retrieved 11 June 2023.
11 June 2023,DATE,11 June 2023,https://en.wikipedia.org/wiki/Novak_Djokovic,- Shrivathsa Sridhar (11 June 2023).
11 June 2025,DATE,11 June 2025,https://en.wikipedia.org/wiki/Novak_Djokovic,Archived from the original on 11 June 2025.
11 March 2010,DATE,11 March 2010,https://en.wikipedia.org/wiki/Novak_Djokovic,Archived from the original on 11 March 2010.
11 March 2016,DATE,11 March 2016,https://en.wikipedia.org/wiki/Wimbledon_Championships,Archived from the original on 11 March 2016.
11 March 2023,DATE,11 March 2023,https://en.wikipedia.org/wiki/Carlos_Alcaraz,Archived from the original on 11 March 2023.
11 May 2008,DATE,11 May 2008,https://en.wikipedia.org/wiki/Novak_Djokovic,"- ""Djokovic rallies past Wawrinka to win Rome (Published 2008)"". 11 May 2008."
11 May 2009,DATE,11 May 2009,https://en.wikipedia.org/wiki/Novak_Djokovic,Retrieved 11 May 2009.
11 May 2012,DATE,11 May 2012,https://en.wikipedia.org/wiki/Rafael_Nadal,11 May 2012.
11 May 2014,DATE,11 May 2014,https://en.wikipedia.org/wiki/Rafael_Nadal,11 May 2014.
11 May 2015,DATE,11 May 2015,https://en.wikipedia.org/wiki/Rafael_Nadal,Archived from the original on 11 May 2015.
11 May 2016,DATE,11 May 2016,https://en.wikipedia.org/wiki/Novak_Djokovic,Archived from the original on 11 May 2016.
11 May 2022,DATE,11 May 2022,https://en.wikipedia.org/wiki/Carlos_Alcaraz,Retrieved 11 May 2022.
11 May 2023,DATE,11 May 2023,https://en.wikipedia.org/wiki/Rafael_Nadal,riginal on 11 May 2023.
11 May 2023,DATE,11 May 2023,https://en.wikipedia.org/wiki/Rafael_Nadal,Archived from the original on 11 May 2023.
11 November 2013,DATE,11 November 2013,https://en.wikipedia.org/wiki/Novak_Djokovic,Retrieved 11 November 2013.
11 November 2013,DATE,11 November 2013,https://en.wikipedia.org/wiki/Novak_Djokovic,11 November 2013.
11 November 2013,DATE,11 November 2013,https://en.wikipedia.org/wiki/Novak_Djokovic,ieved 11 November 2013.
11 November 2013,DATE,11 November 2013,https://en.wikipedia.org/wiki/Novak_Djokovic,Archived from the original on 11 November 2013.
11 November 2020,DATE,11 November 2020,https://en.wikipedia.org/wiki/Rafael_Nadal,Retrieved 11 November 2020.
11 November 2022,DATE,11 November 2022,https://en.wikipedia.org/wiki/Australian_Open,11 November 2022.
11 November 2023,DATE,11 November 2023,https://en.wikipedia.org/wiki/Rafael_Nadal,Archived from the original on 11 November 2023.
11 November 2023,DATE,11 November 2023,https://en.wikipedia.org/wiki/Rafael_Nadal,Retrieved 11 November 2023.
11 November 2023,DATE,11 November 2023,https://en.wikipedia.org/wiki/Rafael_Nadal,om the original on 11 November 2023
11 October 1940,DATE,11 October 1940,https://en.wikipedia.org/wiki/Wimbledon_Championships,On 11 October 1940 one bomb hit a corner of the competitors' stand of the Centre Court.
11 October 2008,DATE,11 October 2008,https://en.wikipedia.org/wiki/Australian_Open,11 October 2008.
11 October 2008,DATE,11 October 2008,https://en.wikipedia.org/wiki/Australian_Open,- Cameron Houston; Jason Dowling (11 October 2008).
11 October 2012,DATE,11 October 2012,https://en.wikipedia.org/wiki/Rafael_Nadal,Archived from the original on 11 October 2012.
11 October 2018,DATE,11 October 2018,https://en.wikipedia.org/wiki/Rafael_Nadal,11 October 2018.
11 October 2019,DATE,11 October 2019,https://en.wikipedia.org/wiki/Novak_Djokovic,11 October 2019.
11 October 2019,DATE,11 October 2019,https://en.wikipedia.org/wiki/Novak_Djokovic,Retrieved 11 October 2019.
11 October 2020,DATE,11 October 2020,https://en.wikipedia.org/wiki/Novak_Djokovic,"Archived 17 August 2025 at the Wayback Machine ESPN - Novak Djokovic disqualified after hitting ball at line judge in US Open Archived 7 September 2020 at the Wayback Machine BBC Sport - Robinson, Joshua (11 October 2020)."
11 October 2020,DATE,11 October 2020,https://en.wikipedia.org/wiki/Rafael_Nadal,11 October 2020.
11 October 2020,DATE,11 October 2020,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Robinson, Joshua (11 October 2020)."
11 October 2020,DATE,11 October 2020,https://en.wikipedia.org/wiki/Wimbledon_Championships,Retrieved 11 October 2020.
11 October 2023,DATE,11 October 2023,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- Southby, Ben (11 October 2023)."
11 October 2023,DATE,11 October 2023,https://en.wikipedia.org/wiki/Novak_Djokovic,Retrieved 11 October 2023.
11 September 1962,DATE,11 September 1962,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),11 September 1962.
11 September 2001,DATE,11 September 2001,https://en.wikipedia.org/wiki/Rafael_Nadal,"Nadal made his pro debut in the main draw at the Futures in Madrid on 11 September 2001, wasting 13 match points against Guillermo Platel-Varas in the opening round.[29][35]"
11 September 2010,DATE,11 September 2010,https://en.wikipedia.org/wiki/Novak_Djokovic,11 September 2010.
11 September 2010,DATE,11 September 2010,https://en.wikipedia.org/wiki/Rafael_Nadal,11 September 2010.
11 September 2010,DATE,11 September 2010,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Hodgkinson, Mark (11 September 2010)."
11 September 2011,DATE,11 September 2011,https://en.wikipedia.org/wiki/Rafael_Nadal,Archived from the original on 11 September 2011.
